Date:  17:39, Sunday, May 10, 2026
Model name: assembly droit firxed for 10mm
Study name: Static 1(-Default-)
Plot type: Static nodal stress Stress1
Result Type: von Mises 


Node  ,Value (N/m^2)  ,X (mm)  ,Y (mm)  ,Z (mm)
448  ,2.066e+06   ,619.32  ,925.07  ,1302.2
449  ,7.347e+05   ,619.32  ,924.07  ,1298.1
450  ,2.296e+06   ,626.82  ,924.07  ,1283.7
451  ,1.651e+06   ,626.82  ,924.07  ,1302.2
452  ,3.188e+06   ,619.32  ,924.07  ,1302.2
453  ,1.031e+02   ,809.18  ,881.67  ,1302.3
454  ,9.526e+01   ,808.88  ,880.72  ,1302.3
455  ,2.103e+02   ,808.88  ,880.72  ,1277.9
456  ,4.132e+02   ,809.18  ,881.67  ,1277.9
457  ,2.044e+04   ,823.63  ,927.48  ,1290.9
458  ,2.094e+04   ,822.57  ,924.14  ,1289.5
459  ,1.272e+04   ,822.52  ,923.97  ,1283.4
460  ,1.108e+04   ,817.15  ,906.95  ,1283.4
461  ,9.078e+03   ,817.15  ,906.95  ,1283.7
462  ,1.885e+04   ,817.9  ,909.33  ,1283.7
463  ,3.575e+01   ,804.46  ,872.15  ,1303.8
464  ,1.675e+01   ,804.25  ,872.22  ,1303.8
465  ,1.371e+02   ,805.48  ,870.26  ,1305
466  ,3.880e+01   ,804  ,870.72  ,1303.8
467  ,2.281e+01   ,803.79  ,870.79  ,1303.8
468  ,3.074e+02   ,798.53  ,856.2  ,1303.7
469  ,6.762e+01   ,793.63  ,857.74  ,1303.7
470  ,4.173e+02   ,793.63  ,857.74  ,1283.7
471  ,6.919e+02   ,798.53  ,856.2  ,1283.7
472  ,5.866e+02   ,799.08  ,855.94  ,1283.7
473  ,1.988e+02   ,799.79  ,857.37  ,1283.7
474  ,8.688e+01   ,799.79  ,857.37  ,1302.2
475  ,2.079e+02   ,802.98  ,864.23  ,1302.2
476  ,2.800e+02   ,802.98  ,864.23  ,1304.3
477  ,1.343e+02   ,810.92  ,892.66  ,1303.8
478  ,3.606e+02   ,812.4  ,892.19  ,1305
479  ,8.628e+01   ,810.71  ,892.72  ,1303.8
480  ,9.274e+01   ,810.47  ,891.23  ,1303.8
481  ,3.633e+01   ,810.26  ,891.29  ,1303.8
482  ,1.239e+03   ,813.81  ,898.56  ,1304.3
483  ,8.135e+02   ,813.81  ,898.56  ,1302.2
484  ,1.520e+03   ,815.13  ,906.01  ,1302.2
485  ,1.624e+04   ,815.13  ,906.01  ,1283.7
486  ,3.155e+04   ,815.36  ,907.51  ,1283.7
487  ,1.243e+03   ,811.08  ,908.86  ,1283.7
488  ,4.119e+02   ,811.08  ,908.86  ,1303.7
489  ,5.008e+03   ,814.77  ,907.7  ,1303.7
490  ,9.839e+03   ,814.77  ,907.7  ,1283.7
491  ,2.356e+02   ,797.2  ,858.19  ,1283.7
492  ,4.511e+01   ,797.2  ,858.19  ,1302.2
493  ,1.284e+02   ,799.46  ,865.34  ,1298.1
494  ,2.848e+02   ,799.46  ,865.34  ,1302.2
495  ,8.302e+01   ,798.5  ,865.64  ,1298.1
496  ,3.437e+02   ,796.25  ,858.49  ,1283.7
497  ,6.328e+01   ,796.25  ,858.49  ,1302.2
498  ,9.665e+01   ,798.5  ,865.64  ,1302.2
499  ,9.799e+02   ,811.58  ,907.13  ,1302.2
500  ,3.744e+03   ,811.58  ,907.13  ,1283.7
501  ,1.240e+03   ,809.33  ,899.97  ,1298.1
502  ,9.663e+02   ,809.33  ,899.97  ,1302.2
503  ,1.489e+03   ,812.54  ,906.83  ,1302.2
504  ,9.420e+03   ,812.54  ,906.83  ,1283.7
505  ,1.131e+03   ,810.28  ,899.67  ,1302.2
506  ,5.340e+02   ,810.28  ,899.67  ,1298.1
507  ,7.140e+02   ,809.2  ,907.88  ,1302.2
508  ,1.324e+03   ,809.2  ,907.88  ,1283.7
509  ,6.682e+02   ,806.95  ,900.73  ,1302.2
510  ,5.823e+01   ,793.86  ,859.24  ,1302.2
511  ,8.095e+01   ,796.12  ,866.39  ,1302.2
512  ,3.079e+02   ,793.86  ,859.24  ,1283.7
513  ,1.535e+02   ,796.12  ,866.39  ,1303.7
514  ,8.415e+02   ,806.95  ,900.73  ,1303.7
515  ,3.353e+02   ,793.53  ,858.19  ,1283.7
516  ,5.089e+02   ,793.53  ,858.19  ,1283.5
517  ,1.437e+02   ,798.08  ,872.61  ,1275.7
518  ,2.183e+02   ,801.38  ,883.08  ,1275.7
519  ,1.458e+02   ,801.38  ,883.08  ,1300.8
520  ,1.677e+02   ,801.68  ,884.04  ,1300.8
521  ,2.513e+02   ,801.68  ,884.04  ,1275.7
522  ,4.412e+02   ,804.99  ,894.51  ,1275.7
523  ,1.360e+03   ,809.39  ,908.48  ,1283.2
524  ,1.296e+03   ,809.39  ,908.48  ,1283.7
525  ,1.644e+02   ,796.85  ,873.68  ,1275.4
526  ,3.360e+02   ,792.89  ,861.12  ,1282.1
527  ,3.325e+02   ,801.44  ,864.71  ,1303.7
528  ,1.593e+03   ,812.27  ,899.05  ,1303.7
529  ,8.880e+01   ,803.36  ,894.34  ,1275.4
530  ,7.233e+02   ,807.7  ,908.11  ,1282.8
531  ,1.137e+02   ,792.89  ,861.12  ,1303.7
532  ,3.359e+02   ,807.7  ,908.11  ,1303.7
533  ,7.153e+03   ,814.98  ,907.64  ,1303.7
534  ,3.241e+02   ,798.73  ,856.12  ,1303.7
535  ,1.197e+02   ,802.64  ,883.74  ,1275.9
536  ,1.029e+02   ,802.34  ,882.78  ,1275.9
537  ,1.334e+02   ,806.15  ,881.58  ,1276.8
538  ,4.017e+02   ,806.15  ,881.58  ,1288.7
539  ,3.559e+02   ,806.45  ,882.53  ,1288.7
540  ,2.080e+02   ,806.45  ,882.53  ,1276.8
541  ,1.494e+02   ,809.01  ,881.73  ,1277.5
542  ,9.237e+01   ,808.71  ,880.77  ,1277.5
543  ,2.688e+06   ,754.36  ,928.88  ,1290.6
544  ,7.378e+06   ,751.23  ,928.88  ,1290.6
545  ,4.286e+06   ,750.66  ,911.84  ,1282
546  ,3.599e+06   ,754.93  ,911.84  ,1282
547  ,2.810e+05   ,776.36  ,928.88  ,1290.6
548  ,1.126e+05   ,773.23  ,928.88  ,1290.6
549  ,9.266e+05   ,772.66  ,911.84  ,1282
550  ,3.326e+05   ,776.93  ,911.84  ,1282
551  ,3.979e+05   ,798.36  ,928.88  ,1290.6
552  ,1.758e+05   ,795.23  ,928.88  ,1290.6
553  ,4.112e+05   ,794.66  ,911.84  ,1282
554  ,1.578e+05   ,798.93  ,911.84  ,1282
555  ,7.870e+01   ,802.64  ,883.74  ,1286.9
556  ,9.362e+01   ,802.34  ,882.78  ,1286.9
557  ,1.461e+06   ,750.71  ,905.9  ,1278.4
558  ,4.490e+05   ,749.84  ,903.82  ,1278.4
559  ,3.370e+05   ,750.71  ,901.73  ,1278.4
560  ,1.168e+06   ,750.35  ,906.26  ,1277.9
561  ,3.048e+05   ,749.34  ,903.81  ,1277.9
562  ,3.043e+05   ,750.36  ,901.37  ,1277.9
563  ,2.275e+01   ,750.71  ,901.73  ,1304.9
564  ,2.343e+01   ,749.84  ,903.82  ,1304.9
565  ,4.238e+01   ,750.71  ,905.9  ,1304.9
566  ,3.984e+01   ,752.79  ,900.87  ,1302.7
567  ,4.807e+01   ,752.79  ,900.87  ,1300.5
568  ,8.663e+01   ,752.79  ,900.87  ,1298.3
569  ,1.830e+02   ,752.79  ,900.87  ,1296.1
570  ,4.860e+02   ,752.79  ,900.87  ,1293.9
571  ,9.119e+02   ,752.79  ,900.87  ,1291.7
572  ,1.374e+03   ,752.79  ,900.87  ,1289.5
573  ,3.386e+03   ,752.79  ,900.87  ,1287.2
574  ,4.351e+04   ,752.79  ,900.87  ,1285
575  ,1.630e+05   ,752.79  ,900.87  ,1282.8
576  ,1.554e+05   ,752.79  ,900.87  ,1280.6
577  ,2.845e+01   ,752.79  ,906.77  ,1302.7
578  ,5.878e+01   ,752.79  ,906.77  ,1300.5
579  ,1.466e+02   ,752.79  ,906.77  ,1298.3
580  ,2.767e+02   ,752.79  ,906.77  ,1296.1
581  ,6.755e+02   ,752.79  ,906.77  ,1293.9
582  ,3.103e+03   ,752.79  ,906.77  ,1291.7
583  ,9.605e+03   ,752.79  ,906.77  ,1289.5
584  ,2.414e+04   ,752.79  ,906.77  ,1287.2
585  ,2.220e+05   ,752.79  ,906.77  ,1285
586  ,4.502e+05   ,752.79  ,906.77  ,1282.8
587  ,1.194e+06   ,752.79  ,906.77  ,1280.6
588  ,1.980e+01   ,750.9  ,901.55  ,1301.8
589  ,7.194e+01   ,750.84  ,906.03  ,1299.5
590  ,2.614e+01   ,750.02  ,902.81  ,1303
591  ,3.884e+01   ,750.02  ,904.83  ,1303
592  ,2.009e+02   ,750.98  ,901.49  ,1295
593  ,2.841e+02   ,750.98  ,906.14  ,1295
594  ,7.891e+05   ,750.05  ,904.89  ,1280.3
595  ,1.699e+05   ,750.01  ,902.84  ,1280.5
596  ,1.350e+03   ,750.98  ,901.49  ,1290.6
597  ,1.530e+04   ,750.98  ,901.49  ,1286.1
598  ,7.977e+04   ,750.98  ,901.49  ,1283.9
599  ,1.352e+05   ,750.99  ,901.48  ,1281.5
600  ,5.831e+01   ,750.86  ,901.59  ,1299.6
601  ,2.781e+01   ,750.9  ,906.08  ,1301.8
602  ,2.129e+03   ,750.98  ,901.49  ,1288.3
603  ,1.083e+02   ,750.98  ,901.49  ,1297.2
604  ,1.814e+02   ,750.98  ,906.14  ,1297.2
605  ,7.211e+02   ,750.98  ,901.49  ,1292.8
606  ,1.012e+03   ,750.98  ,906.14  ,1292.8
607  ,5.999e+03   ,750.98  ,906.14  ,1290.6
608  ,1.207e+04   ,750.98  ,906.14  ,1288.3
609  ,5.650e+04   ,750.98  ,906.14  ,1286.1
610  ,2.168e+05   ,750.98  ,906.14  ,1283.9
611  ,8.266e+05   ,751.01  ,906.17  ,1281.4
612  ,3.090e+05   ,749.95  ,904.61  ,1282.4
613  ,9.275e+04   ,749.96  ,904.65  ,1284.8
614  ,1.144e+04   ,749.97  ,904.65  ,1287.1
615  ,5.443e+03   ,749.94  ,904.55  ,1289.5
616  ,1.454e+03   ,749.96  ,904.64  ,1291.7
617  ,7.438e+01   ,749.98  ,902.94  ,1298.5
618  ,1.604e+05   ,749.97  ,902.97  ,1282.9
619  ,3.600e+04   ,749.96  ,902.99  ,1285.2
620  ,4.460e+03   ,749.96  ,902.99  ,1287.4
621  ,2.895e+03   ,750  ,902.88  ,1289.5
622  ,1.198e+03   ,749.96  ,903  ,1291.6
623  ,2.825e+02   ,750  ,904.75  ,1293.9
624  ,2.291e+02   ,749.96  ,904.64  ,1296
625  ,4.683e+02   ,749.94  ,903.09  ,1293.9
626  ,1.667e+02   ,749.96  ,902.99  ,1296.2
627  ,5.164e+01   ,749.84  ,903.82  ,1301
628  ,1.009e+02   ,749.94  ,904.57  ,1298.3
629  ,1.855e+01   ,756.46  ,901.21  ,1304.9
630  ,2.364e+01   ,754.22  ,899.55  ,1304.9
631  ,3.761e+01   ,751.37  ,899.55  ,1304.9
632  ,4.366e+01   ,749.12  ,901.21  ,1304.9
633  ,3.453e+01   ,748.29  ,903.82  ,1301.9
634  ,7.620e+01   ,748.29  ,903.82  ,1298.6
635  ,2.419e+02   ,748.29  ,903.82  ,1295.3
636  ,6.546e+02   ,748.29  ,903.82  ,1292.1
637  ,3.830e+03   ,748.29  ,903.82  ,1289
638  ,1.329e+04   ,748.29  ,903.82  ,1286.5
639  ,3.485e+04   ,748.29  ,903.82  ,1284.7
640  ,2.455e+05   ,757.14  ,902.64  ,1283.4
641  ,1.957e+05   ,756.68  ,901.55  ,1283.4
642  ,1.726e+05   ,755.96  ,900.61  ,1283.4
643  ,1.578e+05   ,755.01  ,899.9  ,1283.4
644  ,5.584e+01   ,757.29  ,903.82  ,1301.9
645  ,7.996e+01   ,757.29  ,903.82  ,1298.6
646  ,3.502e+02   ,757.29  ,903.82  ,1295.3
647  ,1.548e+03   ,757.29  ,903.82  ,1292.1
648  ,6.563e+03   ,757.29  ,903.82  ,1289
649  ,2.734e+04   ,757.29  ,903.82  ,1286.5
650  ,8.904e+04   ,757.29  ,903.82  ,1284.7
651  ,9.958e+04   ,752.75  ,899.32  ,1283.4
652  ,8.470e+04   ,751.6  ,899.48  ,1283.4
653  ,8.285e+04   ,750.52  ,899.93  ,1283.4
654  ,7.422e+04   ,749.6  ,900.65  ,1283.4
655  ,5.152e+04   ,748.89  ,901.58  ,1283.4
656  ,5.662e+04   ,748.45  ,902.66  ,1283.4
657  ,4.225e+01   ,752.81  ,899.32  ,1302.3
658  ,4.210e+01   ,755.92  ,900.58  ,1301.5
659  ,2.925e+01   ,749.72  ,900.53  ,1301.5
660  ,1.232e+02   ,749.55  ,900.69  ,1297.2
661  ,9.347e+01   ,756.12  ,900.78  ,1297.3
662  ,5.433e+02   ,749.71  ,900.54  ,1293.2
663  ,3.055e+02   ,756.11  ,900.78  ,1293.7
664  ,2.543e+03   ,756.29  ,900.98  ,1290.2
665  ,1.984e+02   ,753.13  ,899.33  ,1291.7
666  ,3.192e+04   ,750.03  ,900.27  ,1284.5
667  ,1.423e+04   ,748.56  ,902.3  ,1284.9
668  ,3.580e+04   ,756.97  ,902.14  ,1285.2
669  ,3.885e+04   ,756.36  ,901.07  ,1284.6
670  ,7.866e+02   ,749.12  ,901.21  ,1290.1
671  ,1.831e+04   ,755.51  ,900.23  ,1284.5
672  ,1.997e+04   ,754.49  ,899.65  ,1284.6
673  ,2.696e+04   ,753.34  ,899.35  ,1284.6
674  ,9.433e+03   ,756.79  ,901.75  ,1287.3
675  ,6.632e+03   ,748.91  ,901.55  ,1287.2
676  ,2.380e+04   ,749.18  ,901.13  ,1284.8
677  ,4.247e+04   ,751.04  ,899.67  ,1284.6
678  ,5.221e+04   ,752.17  ,899.36  ,1284.6
679  ,3.265e+03   ,753.95  ,899.47  ,1288.5
680  ,1.329e+04   ,755.66  ,900.34  ,1286.4
681  ,1.090e+04   ,750.13  ,900.19  ,1286.2
682  ,1.101e+04   ,751.89  ,899.41  ,1286.4
683  ,1.108e+04   ,753.84  ,899.44  ,1286.3
684  ,1.705e+03   ,750.98  ,899.7  ,1289
685  ,1.795e+02   ,752.92  ,899.32  ,1295.4
686  ,7.146e+01   ,752.96  ,899.32  ,1299
687  ,4.435e+05   ,447.76  ,901.73  ,1278.4
688  ,1.422e+06   ,446.89  ,903.82  ,1278.4
689  ,9.959e+05   ,447.76  ,905.9  ,1278.4
690  ,3.919e+05   ,447.4  ,901.38  ,1277.9
691  ,1.096e+06   ,446.39  ,903.84  ,1277.9
692  ,9.485e+05   ,447.4  ,906.25  ,1277.9
693  ,3.518e+01   ,447.76  ,905.9  ,1304.9
694  ,5.985e+01   ,446.89  ,903.82  ,1304.9
695  ,2.458e+01   ,447.76  ,901.73  ,1304.9
696  ,6.278e+01   ,449.84  ,900.87  ,1302.7
697  ,6.064e+01   ,449.84  ,900.87  ,1300.5
698  ,8.272e+01   ,449.84  ,900.87  ,1298.3
699  ,1.616e+02   ,449.84  ,900.87  ,1296.1
700  ,4.547e+02   ,449.84  ,900.87  ,1293.9
701  ,7.903e+02   ,449.84  ,900.87  ,1291.7
702  ,1.654e+03   ,449.84  ,900.87  ,1289.5
703  ,6.162e+03   ,449.84  ,900.87  ,1287.2
704  ,4.759e+04   ,449.84  ,900.87  ,1285
705  ,1.452e+05   ,449.84  ,900.87  ,1282.8
706  ,1.511e+05   ,449.84  ,900.87  ,1280.6
707  ,5.674e+01   ,449.84  ,906.77  ,1302.7
708  ,8.286e+01   ,449.84  ,906.77  ,1300.5
709  ,1.418e+02   ,449.84  ,906.77  ,1298.3
710  ,2.317e+02   ,449.84  ,906.77  ,1296.1
711  ,6.885e+02   ,449.84  ,906.77  ,1293.9
712  ,2.945e+03   ,449.84  ,906.77  ,1291.7
713  ,9.385e+03   ,449.84  ,906.77  ,1289.5
714  ,2.387e+04   ,449.84  ,906.77  ,1287.2
715  ,1.324e+05   ,449.84  ,906.77  ,1285
716  ,3.981e+05   ,449.84  ,906.77  ,1282.8
717  ,1.200e+06   ,449.84  ,906.77  ,1280.6
718  ,5.235e+01   ,448.03  ,901.49  ,1299.4
719  ,4.528e+01   ,448.06  ,901.47  ,1301.9
720  ,4.387e+01   ,447.05  ,902.86  ,1302.8
721  ,4.775e+01   ,447.09  ,904.88  ,1302.9
722  ,5.630e+01   ,448.03  ,906.15  ,1299.4
723  ,1.542e+02   ,448.03  ,906.14  ,1297.2
724  ,4.275e+02   ,448.03  ,906.14  ,1295
725  ,1.090e+06   ,447.06  ,902.84  ,1280.5
726  ,5.036e+05   ,448.04  ,901.48  ,1281.5
727  ,1.608e+04   ,448.03  ,901.49  ,1286.1
728  ,5.894e+03   ,448.03  ,901.49  ,1288.3
729  ,1.413e+05   ,448.03  ,901.49  ,1283.9
730  ,2.244e+03   ,448.03  ,901.49  ,1290.6
731  ,1.438e+06   ,447.1  ,904.89  ,1280.3
732  ,3.853e+01   ,448.04  ,906.15  ,1301.9
733  ,1.769e+02   ,448.03  ,901.49  ,1297.2
734  ,2.952e+02   ,448.03  ,901.49  ,1295
735  ,3.496e+02   ,448.03  ,901.49  ,1292.8
736  ,2.046e+03   ,448.03  ,906.14  ,1292.8
737  ,8.109e+03   ,448.03  ,906.14  ,1290.6
738  ,1.166e+04   ,448.03  ,906.14  ,1288.3
739  ,7.203e+04   ,448.03  ,906.14  ,1286.1
740  ,2.446e+05   ,448.03  ,906.14  ,1283.9
741  ,9.889e+05   ,448.06  ,906.17  ,1281.4
742  ,5.221e+05   ,447  ,904.61  ,1282.4
743  ,1.604e+05   ,447.01  ,904.65  ,1284.8
744  ,2.794e+04   ,447.01  ,904.65  ,1287.1
745  ,9.198e+03   ,446.99  ,904.55  ,1289.5
746  ,3.364e+03   ,447.05  ,904.75  ,1291.6
747  ,2.948e+02   ,447.01  ,902.99  ,1294
748  ,1.609e+02   ,447.05  ,902.88  ,1296.1
749  ,2.545e+03   ,446.99  ,903.09  ,1291.7
750  ,5.882e+03   ,447.04  ,902.88  ,1289.5
751  ,9.156e+04   ,447.01  ,902.99  ,1285.2
752  ,1.163e+04   ,447.01  ,902.99  ,1287.4
753  ,3.323e+05   ,447.02  ,902.97  ,1282.9
754  ,6.506e+02   ,447.01  ,904.64  ,1293.8
755  ,1.679e+02   ,446.99  ,904.55  ,1296.1
756  ,7.411e+01   ,447.04  ,904.75  ,1298.3
757  ,2.771e+01   ,446.98  ,904.52  ,1300.6
758  ,1.174e+02   ,446.99  ,903.09  ,1298.3
759  ,3.025e+01   ,447.06  ,902.84  ,1300.5
760  ,1.365e+01   ,453.51  ,906.42  ,1304.9
761  ,4.238e+01   ,451.26  ,908.09  ,1304.9
762  ,3.365e+01   ,448.42  ,908.09  ,1304.9
763  ,4.452e+01   ,446.18  ,906.42  ,1304.9
764  ,4.485e+01   ,454.34  ,903.82  ,1301.9
765  ,3.741e+01   ,454.34  ,903.82  ,1298.6
766  ,2.815e+02   ,454.34  ,903.82  ,1295.3
767  ,7.541e+02   ,454.34  ,903.82  ,1292.1
768  ,4.190e+03   ,454.34  ,903.82  ,1289
769  ,1.228e+04   ,454.34  ,903.82  ,1286.5
770  ,3.034e+04   ,454.34  ,903.82  ,1284.7
771  ,1.656e+05   ,454.19  ,904.97  ,1283.4
772  ,2.026e+05   ,453.75  ,906.05  ,1283.4
773  ,2.650e+05   ,453.04  ,906.98  ,1283.4
774  ,3.052e+05   ,452.12  ,907.7  ,1283.4
775  ,2.991e+05   ,451.04  ,908.15  ,1283.4
776  ,3.150e+05   ,449.88  ,908.32  ,1283.4
777  ,4.225e+01   ,445.34  ,903.82  ,1301.9
778  ,8.369e+01   ,445.34  ,903.82  ,1298.6
779  ,3.961e+02   ,445.34  ,903.82  ,1295.3
780  ,1.618e+03   ,445.34  ,903.82  ,1292.1
781  ,6.390e+03   ,445.34  ,903.82  ,1289
782  ,2.962e+04   ,445.34  ,903.82  ,1286.5
783  ,1.126e+05   ,445.34  ,903.82  ,1284.7
784  ,3.210e+05   ,447.63  ,907.73  ,1283.4
785  ,3.606e+05   ,446.68  ,907.02  ,1283.4
786  ,3.101e+05   ,445.96  ,906.08  ,1283.4
787  ,3.071e+05   ,445.5  ,904.99  ,1283.4
788  ,3.448e+03   ,449.58  ,908.31  ,1291.5
789  ,4.834e+02   ,452.96  ,907.06  ,1293.6
790  ,5.010e+02   ,446.55  ,906.88  ,1293.7
791  ,5.464e+03   ,446.33  ,906.63  ,1290.3
792  ,3.792e+01   ,452.89  ,907.13  ,1301.4
793  ,6.002e+01   ,449.87  ,908.32  ,1302.2
794  ,5.597e+01   ,446.75  ,907.08  ,1301.5
795  ,1.137e+02   ,452.98  ,907.05  ,1297.3
796  ,1.891e+02   ,446.57  ,906.9  ,1297.3
797  ,5.338e+03   ,452.82  ,907.19  ,1289.7
798  ,1.207e+04   ,453.82  ,905.92  ,1287.3
799  ,1.302e+05   ,450.47  ,908.27  ,1284.6
800  ,4.168e+04   ,454.02  ,905.49  ,1285.2
801  ,9.061e+04   ,453.43  ,906.53  ,1284.6
802  ,1.130e+05   ,452.61  ,907.37  ,1284.5
803  ,1.466e+05   ,449.3  ,908.28  ,1284.6
804  ,1.086e+04   ,448.33  ,908.05  ,1288.4
805  ,1.509e+05   ,447.12  ,907.4  ,1284.5
806  ,7.179e+04   ,445.61  ,905.35  ,1284.9
807  ,1.796e+04   ,445.97  ,906.11  ,1287.2
808  ,1.091e+05   ,446.25  ,906.53  ,1284.8
809  ,1.299e+05   ,451.59  ,907.96  ,1284.6
810  ,1.396e+05   ,448.16  ,907.99  ,1284.6
811  ,3.981e+04   ,447.17  ,907.44  ,1286.1
812  ,2.983e+04   ,452.7  ,907.29  ,1286.2
813  ,4.547e+04   ,448.92  ,908.22  ,1286.2
814  ,1.894e+04   ,450.84  ,908.2  ,1287.1
815  ,3.759e+01   ,449.65  ,908.31  ,1298.9
816  ,1.006e+02   ,449.68  ,908.31  ,1295.3
817  ,7.744e+05   ,601.82  ,929.43  ,1288
818  ,5.901e+05   ,601.82  ,929.43  ,1296
819  ,9.012e+05   ,601.32  ,929.43  ,1277.9
820  ,6.151e+05   ,600.82  ,929.43  ,1288
821  ,6.356e+05   ,600.82  ,929.43  ,1296
822  ,7.580e+05   ,611.32  ,929.43  ,1286.7
823  ,6.287e+05   ,611.32  ,929.43  ,1293.9
824  ,4.796e+05   ,611.32  ,929.43  ,1299.1
825  ,3.692e+05   ,611.32  ,929.43  ,1302.6
826  ,5.351e+05   ,609.02  ,929.43  ,1305.2
827  ,6.151e+05   ,605.81  ,929.43  ,1305.2
828  ,6.658e+05   ,601.32  ,929.43  ,1305.2
829  ,6.171e+05   ,596.82  ,929.43  ,1305.2
830  ,5.489e+05   ,593.62  ,929.43  ,1305.2
831  ,7.634e+05   ,591.32  ,929.43  ,1286.7
832  ,6.084e+05   ,591.32  ,929.43  ,1293.9
833  ,4.841e+05   ,591.32  ,929.43  ,1299.1
834  ,3.878e+05   ,591.32  ,929.43  ,1302.6
835  ,1.096e+06   ,600.82  ,929.43  ,1277.9
836  ,1.001e+06   ,601.82  ,929.43  ,1277.9
837  ,6.935e+05   ,595.95  ,929.43  ,1298.6
838  ,6.753e+05   ,606.49  ,929.43  ,1299.3
839  ,5.861e+05   ,608.53  ,929.43  ,1302.1
840  ,6.030e+05   ,594.76  ,929.43  ,1302.2
841  ,1.771e+06   ,587.63  ,921.57  ,1303.7
842  ,1.414e+06   ,593.37  ,921.57  ,1303.7
843  ,1.319e+06   ,601.32  ,921.57  ,1303.7
844  ,1.434e+06   ,609.27  ,921.57  ,1303.7
845  ,1.773e+06   ,615  ,921.57  ,1303.7
846  ,1.951e+06   ,623.07  ,921.57  ,1302.2
847  ,1.014e+06   ,626.82  ,921.57  ,1288.6
848  ,1.249e+06   ,626.82  ,921.57  ,1295.2
849  ,7.766e+05   ,624.21  ,921.57  ,1281.6
850  ,3.901e+05   ,619.39  ,921.57  ,1279.1
851  ,3.183e+05   ,601.82  ,921.57  ,1288.4
852  ,2.971e+05   ,600.82  ,921.57  ,1288.4
853  ,9.459e+05   ,578.43  ,921.57  ,1281.6
854  ,3.391e+05   ,583.24  ,921.57  ,1279.1
855  ,1.050e+06   ,575.82  ,921.57  ,1288.6
856  ,1.278e+06   ,575.82  ,921.57  ,1295.2
857  ,2.191e+06   ,579.57  ,921.57  ,1302.2
858  ,8.819e+05   ,621.37  ,921.57  ,1290.8
859  ,8.773e+05   ,588.44  ,921.57  ,1298.6
860  ,8.707e+05   ,614.17  ,921.57  ,1298.6
861  ,1.042e+06   ,622.56  ,921.57  ,1285.5
862  ,5.711e+05   ,620.65  ,921.57  ,1297.5
863  ,4.801e+05   ,615.08  ,921.57  ,1285.5
864  ,2.028e+05   ,607.8  ,921.57  ,1283.7
865  ,6.213e+05   ,608.94  ,921.57  ,1294.1
866  ,2.116e+05   ,595.05  ,921.57  ,1283.7
867  ,6.352e+05   ,593.68  ,921.57  ,1294.2
868  ,4.276e+05   ,588.2  ,921.57  ,1285.4
869  ,1.024e+06   ,581.6  ,921.57  ,1285.7
870  ,8.652e+05   ,580.79  ,921.57  ,1291.1
871  ,5.766e+05   ,581.98  ,921.57  ,1297.6
872  ,4.776e+05   ,586.12  ,921.57  ,1292.4
873  ,4.373e+05   ,616.17  ,921.57  ,1292.8
874  ,3.739e+05   ,601.32  ,920.07  ,1275.4
875  ,4.721e+05   ,619.67  ,920.07  ,1279.2
876  ,1.302e+06   ,625.32  ,920.07  ,1298.5
877  ,1.117e+06   ,625.32  ,920.07  ,1293
878  ,8.797e+05   ,625.32  ,920.07  ,1287.6
879  ,2.173e+06   ,581.81  ,920.07  ,1303.7
880  ,2.029e+06   ,586.65  ,920.07  ,1303.7
881  ,1.451e+06   ,592.86  ,920.07  ,1303.7
882  ,1.339e+06   ,601.32  ,920.07  ,1303.7
883  ,1.454e+06   ,609.78  ,920.07  ,1303.7
884  ,2.049e+06   ,615.99  ,920.07  ,1303.7
885  ,2.186e+06   ,620.82  ,920.07  ,1303.7
886  ,1.310e+06   ,577.32  ,920.07  ,1298.5
887  ,1.120e+06   ,577.32  ,920.07  ,1293
888  ,8.573e+05   ,577.32  ,920.07  ,1287.6
889  ,4.922e+05   ,582.97  ,920.07  ,1279.2
890  ,3.317e+04   ,606.19  ,920.07  ,1282.7
891  ,3.553e+05   ,620.36  ,920.07  ,1290.4
892  ,7.135e+04   ,595.98  ,920.07  ,1284.6
893  ,1.035e+05   ,613.55  ,920.07  ,1285.5
894  ,2.485e+05   ,620.84  ,920.07  ,1285.1
895  ,8.772e+05   ,582.47  ,920.07  ,1297.2
896  ,8.914e+05   ,620.25  ,920.07  ,1297.3
897  ,6.463e+04   ,588.24  ,920.07  ,1284.4
898  ,7.607e+05   ,596.4  ,920.07  ,1295.6
899  ,7.533e+05   ,607.07  ,920.07  ,1295.9
900  ,1.035e+06   ,613.88  ,920.07  ,1298.9
901  ,9.881e+05   ,588.9  ,920.07  ,1298.7
902  ,3.800e+05   ,581.82  ,920.07  ,1284.9
903  ,3.457e+05   ,582.34  ,920.07  ,1290.3
904  ,3.370e+05   ,603.73  ,920.07  ,1289.9
905  ,4.271e+05   ,588.56  ,920.07  ,1292.2
906  ,4.695e+05   ,614.84  ,920.07  ,1293
907  ,2.018e+06   ,628.32  ,924.86  ,1303.7
908  ,1.869e+06   ,621.17  ,927.15  ,1303.7
909  ,1.412e+06   ,623.03  ,927.15  ,1303.7
910  ,1.380e+06   ,624.88  ,927.15  ,1303.7
911  ,1.673e+06   ,626.74  ,927.15  ,1303.7
912  ,3.386e+06   ,619.32  ,924.83  ,1303.7
