Date:  17:47, Sunday, May 10, 2026
Model name: assembly droit firxed for 10mm
Study name: Static 2 – Side impact(-Default-)
Plot type: Static nodal stress Stress1
Result Type: von Mises 


Node  ,Value (N/m^2)  ,X (mm)  ,Y (mm)  ,Z (mm)
22794  ,2.847e+05   ,428.85  ,925.81  ,1286.8
22795  ,4.324e+05   ,428.01  ,925.41  ,1286.5
22796  ,3.296e+05   ,428.38  ,926.2  ,1286.3
22797  ,4.024e+05   ,427.79  ,926.11  ,1286
22798  ,3.087e+05   ,428.44  ,925.99  ,1285.7
22799  ,2.705e+05   ,428.78  ,926.6  ,1287.8
22800  ,1.343e+05   ,754.65  ,917.42  ,1281.9
22801  ,9.220e+04   ,754.22  ,917.72  ,1281.8
22802  ,1.276e+05   ,754.23  ,918.04  ,1282.2
22803  ,9.725e+04   ,754.41  ,918.36  ,1281.7
22804  ,6.167e+04   ,754.41  ,918.04  ,1281.4
22805  ,1.148e+05   ,755.01  ,917.63  ,1281.7
22806  ,8.573e+04   ,754.78  ,918.57  ,1281.6
22807  ,1.019e+05   ,755.52  ,918.18  ,1281.6
22808  ,7.787e+04   ,755.15  ,917.64  ,1281.4
22809  ,5.484e+04   ,754.91  ,918.59  ,1281.3
22810  ,7.724e+04   ,752.99  ,917.57  ,1281.7
22811  ,9.165e+04   ,752.56  ,917.25  ,1281.7
22812  ,9.242e+04   ,752.77  ,917.49  ,1282.3
22813  ,1.062e+05   ,752.31  ,917.5  ,1282.3
22814  ,7.387e+04   ,752.42  ,918.62  ,1280.8
22815  ,1.091e+05   ,751.93  ,918.07  ,1281.3
22816  ,1.202e+05   ,751.75  ,918.7  ,1281.7
22817  ,1.014e+05   ,751.57  ,919.35  ,1281
22818  ,1.019e+05   ,753.66  ,915.4  ,1281.3
22819  ,6.590e+04   ,772.6  ,914.54  ,1282
22820  ,7.154e+04   ,772.6  ,914.07  ,1282
22821  ,6.122e+04   ,773.22  ,914.14  ,1281.9
22822  ,1.262e+05   ,753.64  ,916.85  ,1279.5
22823  ,9.260e+04   ,752.85  ,916.14  ,1281
22824  ,1.926e+05   ,428.08  ,928.88  ,1286.7
22825  ,1.751e+05   ,428.43  ,928.62  ,1286.6
22826  ,2.609e+05   ,427.62  ,928.6  ,1286.6
22827  ,2.229e+05   ,427.64  ,928.97  ,1286.5
22828  ,2.763e+05   ,428.45  ,928.99  ,1286.5
22829  ,1.976e+05   ,427.98  ,928.71  ,1286.4
22830  ,4.007e+05   ,427.1  ,928.53  ,1286.5
22831  ,6.367e+05   ,426.64  ,928.73  ,1286.5
22832  ,6.676e+05   ,426.48  ,929.28  ,1286.4
22833  ,3.746e+05   ,426.95  ,929.08  ,1286.4
22834  ,5.155e+05   ,426.78  ,928.75  ,1286.2
22835  ,2.306e+05   ,427.97  ,928.85  ,1285.9
22836  ,3.117e+05   ,428.36  ,929.15  ,1285.9
22837  ,3.404e+05   ,427.65  ,929.49  ,1286
22838  ,2.758e+05   ,427.46  ,929.39  ,1286.8
22839  ,3.344e+05   ,427.1  ,929.8  ,1286.5
22840  ,3.341e+05   ,426.96  ,929.6  ,1285.9
22841  ,3.073e+05   ,427.32  ,929.19  ,1286.1
22842  ,3.709e+05   ,426.77  ,929.5  ,1286.6
22843  ,4.635e+05   ,428.63  ,929.37  ,1285
22844  ,4.849e+05   ,428.51  ,929.88  ,1285.7
22845  ,5.073e+05   ,429.23  ,929.55  ,1285.7
22846  ,5.439e+05   ,429.14  ,929.69  ,1285.1
22847  ,1.153e+06   ,378.68  ,927.96  ,1288.6
22848  ,1.458e+06   ,379.27  ,928.26  ,1289.1
22849  ,1.485e+06   ,379.16  ,927.63  ,1288.9
22850  ,1.609e+06   ,379.55  ,927.87  ,1288.7
22851  ,2.379e+06   ,380.37  ,927.65  ,1289.1
22852  ,2.167e+06   ,380.07  ,927.65  ,1288.9
22853  ,2.546e+06   ,380.25  ,927.25  ,1289.2
22854  ,2.387e+06   ,380.15  ,927.59  ,1289.4
22855  ,2.034e+06   ,379.98  ,927.99  ,1289.1
22856  ,2.289e+06   ,379.85  ,927.59  ,1289.2
22857  ,1.095e+06   ,379.6  ,929.03  ,1288.8
22858  ,1.534e+06   ,389.25  ,921.05  ,1281.9
22859  ,1.713e+06   ,389.47  ,920.98  ,1281.3
22860  ,1.363e+06   ,389.46  ,921.52  ,1281.5
22861  ,1.353e+06   ,389.79  ,921.12  ,1282
22862  ,6.074e+05   ,389.52  ,922.48  ,1282.5
22863  ,7.090e+05   ,389.79  ,922.18  ,1282.4
22864  ,7.595e+05   ,389.77  ,921.83  ,1282.5
22865  ,1.014e+06   ,390.07  ,921.75  ,1282.1
22866  ,1.032e+06   ,390.09  ,922.1  ,1282
22867  ,7.918e+05   ,390.08  ,921.92  ,1282.4
22868  ,2.056e+06   ,378.45  ,921.63  ,1283.4
22869  ,1.683e+06   ,379.94  ,921.82  ,1285.1
22870  ,2.219e+06   ,378.04  ,922.14  ,1284.2
22871  ,2.371e+06   ,378.54  ,920.6  ,1283.4
22872  ,2.043e+06   ,380.44  ,920.28  ,1284.3
22873  ,1.706e+06   ,380.03  ,920.79  ,1285.1
22874  ,8.058e+05   ,389.36  ,923.16  ,1281.7
22875  ,8.376e+05   ,389.84  ,922.9  ,1281.8
22876  ,1.155e+06   ,389.51  ,922.42  ,1281.1
22877  ,9.952e+05   ,390.58  ,922.26  ,1282.1
22878  ,9.068e+05   ,390.29  ,922.51  ,1282.1
22879  ,9.847e+05   ,390.83  ,922.66  ,1281.9
22880  ,1.047e+06   ,390.63  ,922.25  ,1281.8
22881  ,9.686e+05   ,390.34  ,922.5  ,1281.8
22882  ,7.515e+05   ,388.84  ,922.47  ,1282.4
22883  ,3.660e+05   ,449.93  ,899.13  ,1281.8
22884  ,5.992e+05   ,449.03  ,898.48  ,1281.7
22885  ,3.928e+05   ,448.86  ,899.33  ,1282.1
22886  ,3.705e+05   ,449.6  ,899.48  ,1281.5
22887  ,5.998e+05   ,448.7  ,898.83  ,1281.4
22888  ,6.408e+05   ,447.9  ,899.38  ,1281.5
22889  ,5.936e+05   ,447.75  ,899.6  ,1280.5
22890  ,4.022e+05   ,448.38  ,899.9  ,1280.8
22891  ,3.967e+05   ,448.98  ,899.64  ,1281.2
22892  ,5.739e+05   ,448.36  ,899.34  ,1280.9
22893  ,3.634e+05   ,448.83  ,899.87  ,1280.2
22894  ,2.529e+05   ,449.98  ,899.89  ,1279.1
22895  ,3.020e+05   ,449.98  ,899.89  ,1280.2
22896  ,3.021e+05   ,449.84  ,900.87  ,1279.5
22897  ,3.058e+05   ,449.04  ,900.5  ,1279.1
22898  ,3.091e+05   ,449.18  ,899.52  ,1279.8
22899  ,3.609e+05   ,449.04  ,900.5  ,1280.2
22900  ,2.456e+04   ,776.13  ,922.9  ,1281.6
22901  ,1.894e+04   ,775.57  ,921.78  ,1281.6
22902  ,1.137e+04   ,775.58  ,922.24  ,1281.3
22903  ,2.232e+04   ,776.59  ,922.18  ,1281.4
22904  ,3.137e+04   ,776.57  ,921.72  ,1281.7
22905  ,1.903e+04   ,776.03  ,921.06  ,1281.4
22906  ,1.852e+04   ,790.81  ,933.43  ,1291.8
22907  ,1.540e+04   ,794.87  ,933.43  ,1291.8
22908  ,1.928e+04   ,792.63  ,933.43  ,1296.7
22909  ,4.071e+03   ,793.75  ,932  ,1289.2
22910  ,3.987e+03   ,795.57  ,932  ,1294.1
22911  ,3.211e+05   ,450.26  ,900.07  ,1281
22912  ,3.341e+05   ,449.64  ,900.24  ,1280.6
22913  ,3.223e+05   ,449.78  ,899.26  ,1280.2
22914  ,3.473e+05   ,450.05  ,899.44  ,1280.9
22915  ,7.839e+05   ,448.08  ,898.53  ,1281.1
22916  ,4.857e+05   ,449.16  ,898.79  ,1280.8
22917  ,2.253e+05   ,442.51  ,933.43  ,1291.9
22918  ,1.680e+05   ,444.09  ,931.43  ,1294.5
22919  ,1.721e+05   ,446.1  ,932.12  ,1293.8
22920  ,5.132e+05   ,426.42  ,915.73  ,1282.5
22921  ,5.848e+05   ,426.85  ,915.74  ,1282.4
22922  ,4.841e+05   ,426.68  ,915.85  ,1282.8
22923  ,4.936e+05   ,426.61  ,915.55  ,1282.9
22924  ,5.908e+05   ,426.78  ,915.44  ,1282.4
22925  ,5.690e+05   ,427.04  ,915.55  ,1282.8
22926  ,4.458e+05   ,426.26  ,915.54  ,1283.3
22927  ,5.380e+05   ,426.62  ,915.25  ,1283.3
22928  ,4.749e+05   ,426.61  ,915.95  ,1283.2
22929  ,5.334e+05   ,426.62  ,915.65  ,1283.6
22930  ,5.629e+05   ,426.96  ,915.65  ,1283.2
22931  ,7.674e+05   ,426.6  ,914.52  ,1282.1
22932  ,7.042e+05   ,426.78  ,914.54  ,1282.3
22933  ,7.288e+05   ,427.39  ,914.72  ,1282.3
22934  ,7.603e+05   ,427.21  ,914.7  ,1282.1
22935  ,6.795e+05   ,427.17  ,915.11  ,1282.3
22936  ,7.267e+05   ,427.11  ,914.47  ,1283
22937  ,6.658e+05   ,426.99  ,914.7  ,1282.6
22938  ,6.414e+05   ,427.09  ,915.01  ,1283.2
22939  ,7.172e+05   ,427.5  ,915.03  ,1282.9
22940  ,6.515e+05   ,427.37  ,915.27  ,1282.5
22941  ,3.070e+04   ,753.31  ,931.24  ,1289.8
22942  ,4.879e+04   ,752.84  ,929.41  ,1290.4
22943  ,3.447e+04   ,752.85  ,931.6  ,1290.2
22944  ,3.367e+04   ,753.01  ,931.54  ,1289.1
22945  ,5.869e+05   ,426.73  ,914.93  ,1283.2
22946  ,6.317e+05   ,426.73  ,914.55  ,1283.2
22947  ,5.255e+05   ,426.25  ,914.71  ,1282.9
22948  ,5.284e+05   ,426.61  ,915.17  ,1282.9
22949  ,5.589e+05   ,426.61  ,914.79  ,1282.9
22950  ,6.029e+05   ,432.65  ,925.68  ,1279.9
22951  ,6.089e+05   ,434.77  ,926.72  ,1281.9
22952  ,6.130e+05   ,432.06  ,925.71  ,1279.9
22953  ,5.867e+05   ,431.9  ,924.93  ,1279.9
22954  ,5.988e+05   ,434.6  ,925.94  ,1281.9
22955  ,6.157e+05   ,434.02  ,925.97  ,1281.9
22956  ,6.965e+05   ,427.54  ,915.76  ,1283.4
22957  ,7.102e+05   ,427.46  ,915.45  ,1283.4
22958  ,7.086e+05   ,427.46  ,915.85  ,1283.7
22959  ,5.498e+05   ,427.04  ,915.95  ,1283.1
22960  ,1.263e+06   ,384.47  ,923.66  ,1281.6
22961  ,1.140e+06   ,384.15  ,924.44  ,1281.6
22962  ,1.113e+06   ,385.07  ,924.31  ,1281.6
22963  ,1.687e+06   ,385.69  ,924.08  ,1280.8
22964  ,1.759e+06   ,384.77  ,924.21  ,1280.8
22965  ,1.636e+06   ,385.37  ,924.85  ,1280.8
22966  ,1.048e+06   ,385.68  ,923.49  ,1282.1
22967  ,1.437e+06   ,385.81  ,922.75  ,1281.5
22968  ,1.276e+06   ,386.2  ,923.51  ,1281.4
22969  ,1.751e+06   ,386.51  ,924.06  ,1280.6
22970  ,1.784e+06   ,386.12  ,923.3  ,1280.7
22971  ,1.352e+06   ,386.28  ,922.49  ,1281.8
22972  ,1.134e+06   ,385.85  ,923.26  ,1281.9
22973  ,1.144e+06   ,385.83  ,922.97  ,1282.1
22974  ,1.129e+06   ,385.61  ,922.93  ,1282.4
22975  ,1.043e+06   ,385.66  ,923.2  ,1282.3
22976  ,1.097e+06   ,385.63  ,923.12  ,1282.7
22977  ,9.692e+05   ,385.67  ,923.39  ,1282.6
22978  ,1.084e+06   ,385.35  ,923.14  ,1282.4
22979  ,2.980e+04   ,796.21  ,929.1  ,1290.8
22980  ,1.799e+04   ,796.37  ,929.25  ,1290.7
22981  ,2.214e+04   ,795.83  ,929.24  ,1290.7
22982  ,2.227e+04   ,796.02  ,929.43  ,1290.9
22983  ,1.199e+04   ,796.29  ,928.46  ,1288.8
22984  ,1.102e+04   ,796.49  ,928.68  ,1289.3
22985  ,1.388e+04   ,796.17  ,928.73  ,1289.5
22986  ,1.286e+04   ,796.37  ,928.3  ,1289.2
22987  ,9.983e+03   ,796.69  ,928.25  ,1289
22988  ,1.198e+04   ,796.57  ,928.52  ,1289.6
22989  ,6.443e+05   ,426.11  ,929.57  ,1286.8
22990  ,8.998e+05   ,425.83  ,929.35  ,1286.6
22991  ,7.773e+05   ,425.97  ,929.36  ,1286.2
22992  ,1.460e+04   ,796.58  ,928.92  ,1290.3
22993  ,1.190e+04   ,796.54  ,929.28  ,1290.3
22994  ,1.371e+04   ,796.76  ,929.25  ,1290.7
22995  ,1.251e+04   ,796.92  ,928.87  ,1290.3
22996  ,1.147e+04   ,796.7  ,928.91  ,1289.9
22997  ,1.016e+04   ,796.88  ,929.24  ,1290.4
22998  ,7.165e+03   ,796.78  ,928.84  ,1288.9
22999  ,9.387e+03   ,796.65  ,929.1  ,1289.5
23000  ,7.825e+03   ,796.86  ,928.67  ,1289.2
23001  ,9.772e+03   ,797.09  ,928.12  ,1289.8
23002  ,1.358e+04   ,796.54  ,928.12  ,1289.8
23003  ,1.203e+04   ,796.85  ,928.16  ,1290.3
23004  ,8.696e+03   ,797.22  ,928.51  ,1290.1
23005  ,9.921e+03   ,796.91  ,928.47  ,1289.7
23006  ,1.245e+04   ,796.67  ,928.51  ,1290.1
23007  ,1.099e+04   ,797.1  ,928.52  ,1290.4
23008  ,1.507e+04   ,796.55  ,928.52  ,1290.4
23009  ,6.027e+03   ,797.2  ,921.55  ,1283
23010  ,5.751e+03   ,797.55  ,921.59  ,1282.9
23011  ,5.303e+03   ,797.05  ,921.9  ,1282.9
23012  ,6.353e+03   ,797.13  ,921.75  ,1283.3
23013  ,6.907e+03   ,797.63  ,921.43  ,1283.2
23014  ,6.115e+03   ,797.48  ,921.79  ,1283.1
23015  ,6.059e+03   ,796.49  ,929.53  ,1288.8
23016  ,9.545e+03   ,796.01  ,929.54  ,1289.3
23017  ,8.095e+03   ,796.1  ,929.46  ,1288.8
23018  ,8.046e+03   ,796.56  ,929.18  ,1289.1
23019  ,1.187e+04   ,795.62  ,929.46  ,1289.3
23020  ,7.376e+03   ,796.76  ,919.17  ,1282.8
23021  ,6.329e+03   ,796.99  ,919.11  ,1282.4
23022  ,5.756e+03   ,796.69  ,919.16  ,1282.1
23023  ,6.238e+03   ,796.91  ,919.47  ,1282.5
23024  ,5.439e+03   ,797.15  ,918.96  ,1282.1
23025  ,7.865e+03   ,796.09  ,918.61  ,1282.5
23026  ,7.344e+03   ,795.9  ,918.74  ,1282.2
23027  ,8.942e+03   ,795.75  ,918.45  ,1282.5
23028  ,8.740e+03   ,795.98  ,918.67  ,1282.9
23029  ,7.258e+03   ,796.13  ,918.96  ,1282.5
23030  ,8.224e+03   ,795.79  ,918.79  ,1282.6
23031  ,5.101e+05   ,405.2  ,925.82  ,1282.8
23032  ,5.550e+05   ,405.17  ,925.96  ,1282.3
23033  ,5.249e+05   ,405.04  ,925.54  ,1282.3
23034  ,5.335e+05   ,405.37  ,925.5  ,1282.2
23035  ,6.586e+05   ,405.38  ,925.83  ,1281.6
23036  ,5.138e+05   ,405.5  ,925.03  ,1282.1
23037  ,6.246e+05   ,404.94  ,925.32  ,1281.9
23038  ,5.899e+05   ,405.51  ,925.36  ,1281.5
23039  ,5.238e+05   ,404.93  ,925.24  ,1282.5
23040  ,5.688e+05   ,404.83  ,925.02  ,1282.1
23041  ,5.118e+05   ,405.17  ,925.07  ,1282.2
23042  ,4.786e+05   ,405  ,924.94  ,1282.6
23043  ,5.637e+05   ,404.66  ,924.9  ,1282.5
23044  ,5.117e+05   ,404.89  ,924.72  ,1282.2
23045  ,4.675e+05   ,427.7  ,918.45  ,1282.6
23046  ,4.413e+05   ,427.49  ,918.69  ,1283.2
23047  ,5.661e+05   ,428.05  ,918.65  ,1283.5
23048  ,5.764e+05   ,428.26  ,918.42  ,1282.8
23049  ,5.288e+05   ,428.12  ,918.81  ,1283
23050  ,6.381e+05   ,428.75  ,917.67  ,1281
23051  ,2.827e+01   ,813.83  ,906.42  ,1302.2
23052  ,2.444e+01   ,812.85  ,907.51  ,1302.9
23053  ,3.700e+01   ,813.65  ,907.26  ,1301.9
23054  ,3.928e+01   ,813.96  ,907.95  ,1302.7
23055  ,8.812e+05   ,425.91  ,918.32  ,1281.9
23056  ,6.987e+05   ,426.22  ,918.64  ,1281.9
23057  ,7.685e+05   ,426.24  ,918.09  ,1282.3
23058  ,8.801e+05   ,426.1  ,917.58  ,1282
23059  ,7.514e+05   ,426.07  ,918.13  ,1281.7
23060  ,6.573e+05   ,426.4  ,917.91  ,1282.1
23061  ,3.591e+04   ,774.86  ,928.35  ,1287.4
23062  ,4.596e+04   ,774.49  ,928.34  ,1287.3
23063  ,3.460e+04   ,774.98  ,928.44  ,1287.8
23064  ,4.474e+04   ,774.61  ,928.44  ,1287.7
23065  ,2.877e+04   ,775.42  ,927.78  ,1286.3
23066  ,2.328e+04   ,775.53  ,928.17  ,1286.3
23067  ,6.447e+04   ,773.57  ,928.36  ,1285.2
23068  ,1.026e+05   ,773.25  ,928.43  ,1285.3
23069  ,6.200e+04   ,773.53  ,928.57  ,1285
23070  ,3.802e+04   ,774.3  ,928.66  ,1286.2
23071  ,4.276e+04   ,774.39  ,928.39  ,1286.4
23072  ,5.355e+04   ,774.42  ,927.74  ,1286.9
23073  ,4.772e+04   ,774.62  ,927.58  ,1286.5
23074  ,6.181e+04   ,774.21  ,927.12  ,1286.7
23075  ,3.609e+04   ,775.2  ,927.36  ,1286
23076  ,4.755e+04   ,774.79  ,926.9  ,1286.2
23077  ,4.766e+04   ,774.64  ,927.2  ,1286
23078  ,4.135e+05   ,429.72  ,931.57  ,1287.5
23079  ,4.155e+05   ,429.21  ,929.64  ,1287.9
23080  ,3.692e+04   ,774.92  ,927.91  ,1286.1
23081  ,4.527e+04   ,774.55  ,927.69  ,1286.2
23082  ,4.545e+04   ,774.57  ,927.32  ,1285.7
23083  ,4.485e+04   ,774.6  ,928  ,1286.5
23084  ,4.991e+04   ,774.4  ,928.16  ,1286.8
23085  ,5.949e+04   ,774.04  ,927.85  ,1286.5
23086  ,3.034e+02   ,825.18  ,930.89  ,1298
23087  ,2.478e+02   ,826.09  ,931.08  ,1297.7
23088  ,3.039e+02   ,825.53  ,931.93  ,1297.9
23089  ,3.331e+02   ,825.07  ,931.32  ,1298.7
23090  ,3.040e+02   ,825.63  ,930.47  ,1298.5
23091  ,2.706e+02   ,825.98  ,931.5  ,1298.4
23092  ,3.414e+02   ,824.86  ,930.16  ,1297.9
23093  ,3.455e+02   ,824.75  ,930.59  ,1298.6
23094  ,3.444e+02   ,824.51  ,930  ,1298.6
23095  ,3.076e+02   ,825.39  ,929.88  ,1298.5
23096  ,3.117e+02   ,825.28  ,930.3  ,1299.2
23097  ,2.738e+02   ,825.87  ,931.6  ,1299.1
23098  ,3.306e+02   ,825.35  ,932.14  ,1299.6
23099  ,3.476e+02   ,825.01  ,931.44  ,1299.6
23100  ,3.160e+02   ,825.81  ,930.73  ,1299.7
23101  ,2.633e+02   ,826.15  ,931.43  ,1299.6
23102  ,3.256e+02   ,825.29  ,931.27  ,1300.1
23103  ,5.004e+04   ,773.22  ,921.88  ,1283.8
23104  ,4.482e+04   ,773.87  ,922.08  ,1284
23105  ,4.526e+04   ,773.87  ,921.7  ,1284
23106  ,4.216e+04   ,773.77  ,921.89  ,1283.7
23107  ,4.278e+04   ,773.77  ,922.27  ,1283.7
23108  ,4.393e+04   ,774.42  ,922.08  ,1283.9
23109  ,3.538e+02   ,824.75  ,930.65  ,1299.1
23110  ,3.589e+02   ,824.51  ,930.06  ,1299.1
23111  ,1.387e+06   ,382.65  ,923.22  ,1281.5
23112  ,1.073e+06   ,382.06  ,923.54  ,1281.9
23113  ,1.290e+06   ,381.55  ,923.48  ,1281.6
23114  ,1.227e+06   ,381.86  ,923.26  ,1281.6
23115  ,3.650e+02   ,824.3  ,931.07  ,1298.6
23116  ,3.816e+02   ,824.23  ,931.19  ,1299.5
23117  ,4.089e+02   ,824.56  ,931.86  ,1299.2
23118  ,2.468e+06   ,409.55  ,908.06  ,1279
23119  ,2.116e+06   ,409.83  ,909.16  ,1280.2
23120  ,2.215e+06   ,410.51  ,908.97  ,1279.1
23121  ,2.310e+06   ,409.65  ,908.92  ,1279
23122  ,2.242e+06   ,408.97  ,909.11  ,1280.1
23123  ,2.013e+06   ,409.92  ,910.02  ,1280.2
23124  ,1.909e+06   ,408.6  ,910.16  ,1281.9
23125  ,1.868e+06   ,408.53  ,910.74  ,1281.9
23126  ,1.867e+06   ,409.11  ,910.27  ,1281.9
23127  ,2.007e+06   ,409.11  ,909.83  ,1281
23128  ,2.000e+06   ,408.54  ,910.3  ,1281
23129  ,1.943e+06   ,409.05  ,910.41  ,1281
23130  ,5.386e+06   ,387.69  ,906.85  ,1284.6
23131  ,9.165e+06   ,387.87  ,907.7  ,1284.6
23132  ,6.048e+06   ,387.69  ,906.85  ,1283.7
23133  ,4.677e+06   ,387.09  ,906.72  ,1284.1
23134  ,8.657e+06   ,387.27  ,907.56  ,1285
23135  ,5.773e+06   ,387.27  ,907.56  ,1284.1
23136  ,2.696e+06   ,408.69  ,908.31  ,1277.9
23137  ,2.295e+06   ,409.87  ,909.88  ,1277.9
23138  ,2.494e+06   ,408.33  ,910.32  ,1277.9
23139  ,2.500e+06   ,408.1  ,909.36  ,1279
23140  ,2.089e+06   ,409.28  ,910.93  ,1279
23141  ,2.312e+06   ,408.1  ,909.36  ,1280.2
23142  ,2.048e+06   ,408.4  ,910.68  ,1280.4
23143  ,2.255e+06   ,407.45  ,910.07  ,1280.4
23144  ,2.327e+06   ,407.4  ,909.29  ,1280.7
23145  ,2.121e+06   ,408.35  ,909.9  ,1280.7
23146  ,2.078e+06   ,407.69  ,910.61  ,1280.9
23147  ,2.012e+06   ,408.62  ,911.64  ,1279.3
23148  ,1.876e+06   ,409.49  ,911.86  ,1279.5
23149  ,1.848e+06   ,408.61  ,911.61  ,1280.8
23150  ,1.918e+06   ,409.27  ,910.9  ,1280.6
23151  ,2.446e+06   ,407.44  ,910.07  ,1279.3
23152  ,2.713e+06   ,407.15  ,908.75  ,1279.1
23153  ,9.294e+05   ,412.46  ,929.43  ,1284
23154  ,8.777e+05   ,413.93  ,930.19  ,1284
23155  ,1.010e+06   ,414.25  ,930.19  ,1283.4
23156  ,1.071e+06   ,411.46  ,930.21  ,1283.3
23157  ,9.275e+05   ,411.14  ,930.21  ,1283.9
23158  ,1.044e+06   ,412.92  ,930.96  ,1283.3
23159  ,1.575e+06   ,376.48  ,933.43  ,1295.7
23160  ,1.929e+06   ,377.3  ,933.43  ,1296.1
23161  ,1.587e+06   ,376.48  ,933.43  ,1296.5
23162  ,1.201e+06   ,375.97  ,932.88  ,1296.4
23163  ,1.512e+06   ,376.79  ,932.88  ,1296
23164  ,1.535e+06   ,376.79  ,932.88  ,1296.8
23165  ,2.459e+05   ,448.17  ,928.49  ,1282.1
23166  ,2.261e+05   ,448.79  ,928.03  ,1281.7
23167  ,1.682e+07   ,387.39  ,906.76  ,1283.7
23168  ,4.661e+06   ,386.92  ,907.4  ,1283.7
23169  ,6.205e+06   ,387.03  ,906.65  ,1283.7
23170  ,4.587e+06   ,386.98  ,907.47  ,1284.1
23171  ,3.042e+06   ,386.61  ,907.35  ,1284.1
23172  ,3.441e+05   ,452.8  ,926.31  ,1278.7
23173  ,1.921e+05   ,453.52  ,927.2  ,1279.5
23174  ,2.738e+05   ,449.31  ,926.61  ,1280.7
23175  ,3.314e+05   ,448.95  ,925.7  ,1280.4
23176  ,5.272e+05   ,449.39  ,926.9  ,1277.9
23177  ,4.149e+05   ,448.74  ,927.43  ,1279
23178  ,4.885e+05   ,448.38  ,926.52  ,1278.7
23179  ,4.634e+05   ,450.36  ,925.59  ,1278.7
23180  ,3.733e+05   ,446.63  ,929.05  ,1281.8
23181  ,3.671e+05   ,446.8  ,928.32  ,1282
23182  ,3.547e+05   ,447.27  ,928.23  ,1281.6
23183  ,2.789e+05   ,449.08  ,928.41  ,1280.6
23184  ,2.596e+05   ,450.03  ,929.98  ,1280.8
23185  ,3.546e+04   ,775.15  ,916.11  ,1281.5
23186  ,6.362e+04   ,776.02  ,915.19  ,1282.1
23187  ,5.291e+04   ,776.62  ,915.36  ,1281.8
23188  ,7.394e+04   ,776.4  ,915  ,1282.2
23189  ,9.553e+05   ,424.6  ,931.9  ,1281.9
23190  ,5.946e+05   ,426.2  ,930.09  ,1284.4
23191  ,9.372e+05   ,426.41  ,931.62  ,1280.4
23192  ,9.281e+05   ,427.15  ,931.94  ,1280.9
23193  ,5.526e+05   ,426.94  ,930.41  ,1284.9
23194  ,6.187e+05   ,428.75  ,930.13  ,1283.4
23195  ,1.517e+05   ,450.16  ,927.95  ,1283.1
23196  ,1.668e+05   ,450.45  ,928.09  ,1283.3
23197  ,1.409e+05   ,450.06  ,928.32  ,1283.2
23198  ,1.537e+05   ,450.11  ,927.96  ,1283.3
23199  ,1.084e+05   ,774.09  ,913.54  ,1282.9
23200  ,8.648e+04   ,774.17  ,913.53  ,1282.2
23201  ,9.369e+04   ,774.48  ,913.74  ,1282.6
23202  ,3.700e+03   ,796.97  ,925.24  ,1282.8
23203  ,3.458e+03   ,797.29  ,925.15  ,1282.7
23204  ,2.921e+03   ,797.06  ,925.12  ,1282.4
23205  ,2.700e+03   ,797.41  ,924.77  ,1282.2
23206  ,4.190e+03   ,797.22  ,925.3  ,1283.1
23207  ,3.704e+03   ,797.34  ,925.44  ,1282.8
23208  ,3.943e+03   ,796.91  ,925.52  ,1282.9
23209  ,3.947e+03   ,797.28  ,925.72  ,1282.9
23210  ,3.398e+03   ,797.03  ,925.66  ,1282.6
23211  ,3.715e+03   ,797.71  ,925.17  ,1282.5
23212  ,2.880e+03   ,797.48  ,925.14  ,1282.3
23213  ,3.181e+03   ,797.51  ,925.4  ,1282.4
23214  ,3.322e+03   ,797.45  ,925.68  ,1282.5
23215  ,3.982e+03   ,797.76  ,925.46  ,1282.7
23216  ,2.834e+03   ,797.57  ,925.82  ,1282
23217  ,3.111e+03   ,798.53  ,925.75  ,1281.8
23218  ,2.984e+03   ,797.52  ,926.26  ,1282.1
23219  ,3.747e+03   ,797.88  ,925.87  ,1282.4
23220  ,3.177e+03   ,798.48  ,926.19  ,1281.9
23221  ,3.443e+03   ,797.85  ,925.06  ,1282.2
23222  ,2.926e+05   ,449.95  ,921.61  ,1282
23223  ,2.996e+05   ,450.29  ,921.68  ,1282.4
23224  ,2.889e+05   ,449.7  ,921.67  ,1282.2
23225  ,1.032e+06   ,406.98  ,918.46  ,1282.3
23226  ,1.247e+06   ,407.39  ,918.16  ,1282.2
23227  ,1.170e+06   ,407.27  ,918.35  ,1282.6
23228  ,8.644e+05   ,406.54  ,918.31  ,1282.7
23229  ,1.027e+06   ,406.96  ,918.01  ,1282.7
23230  ,3.153e+05   ,450.11  ,921.16  ,1282.5
23231  ,2.492e+05   ,449.56  ,922.65  ,1282.9
23232  ,2.479e+05   ,449.04  ,922.47  ,1283
23233  ,2.648e+05   ,449.8  ,922.41  ,1283
23234  ,2.587e+05   ,449.27  ,922.23  ,1283
23235  ,2.660e+05   ,449.37  ,922.05  ,1282.8
23236  ,2.757e+05   ,449.54  ,921.9  ,1283
23237  ,2.772e+05   ,449.2  ,921.8  ,1283.1
23238  ,2.837e+05   ,449.52  ,921.68  ,1282.9
23239  ,2.876e+05   ,449.86  ,921.79  ,1282.8
23240  ,2.944e+05   ,449.68  ,921.53  ,1283.1
23241  ,2.639e+05   ,448.94  ,922.12  ,1283.1
23242  ,2.859e+05   ,450.25  ,922.13  ,1282.6
23243  ,2.872e+05   ,449.75  ,921.7  ,1282.6
