Date:  19:56, Sunday, May 10, 2026
Model name: assembly droit firxed for 10mm
Study name: Static 2 – Side impact (Left)(-Default-)
Plot type: Static nodal stress Stress1
Result Type: von Mises 


Node  ,Value (N/m^2)  ,X (mm)  ,Y (mm)  ,Z (mm)
73758  ,3.765e+06   ,823.53  ,927.19  ,1291.6
73759  ,1.763e+06   ,792.31  ,911.54  ,1281.9
73760  ,1.116e+05   ,452.43  ,927.56  ,1281.9
73761  ,1.022e+05   ,452.87  ,928.32  ,1282
73762  ,7.647e+04   ,430.43  ,911.77  ,1281.9
73763  ,7.436e+04   ,430.84  ,911.92  ,1281.9
73764  ,5.246e+04   ,430.93  ,911.52  ,1281.4
73765  ,1.712e+06   ,828.07  ,928.29  ,1284.7
73766  ,7.214e+02   ,751.83  ,901.03  ,1292.2
73767  ,6.671e+02   ,752.79  ,900.87  ,1292.8
73768  ,8.854e+04   ,430.2  ,911.62  ,1281.9
73769  ,8.267e+04   ,430.2  ,912  ,1281.9
73770  ,7.409e+02   ,750.05  ,901.35  ,1289.2
73771  ,1.434e+03   ,750.98  ,901.49  ,1289.5
73772  ,5.708e+02   ,750.98  ,900.59  ,1289.8
73773  ,8.159e+02   ,749.95  ,900.33  ,1289.6
73774  ,8.946e+05   ,746.89  ,904.91  ,1281.9
73775  ,1.715e+05   ,751.84  ,901.02  ,1282.1
73776  ,4.171e+04   ,750.78  ,899.79  ,1284
73777  ,7.404e+03   ,408.89  ,927.93  ,1281.9
73778  ,1.245e+06   ,748.83  ,914.32  ,1281.9
73779  ,6.293e+03   ,407.43  ,927.56  ,1282.9
73780  ,1.263e+06   ,749.8  ,913.84  ,1281.9
73781  ,1.497e+02   ,449.71  ,907.54  ,1292.7
73782  ,1.129e+02   ,448.88  ,906.61  ,1293.3
73783  ,5.738e+01   ,448.2  ,906.82  ,1293.8
73784  ,9.866e+01   ,447.93  ,907.89  ,1292.6
73785  ,9.068e+01   ,447.29  ,906.51  ,1293.2
73786  ,1.896e+02   ,449.84  ,906.77  ,1292.8
73787  ,1.748e+01   ,447.29  ,906.51  ,1294.3
73788  ,6.235e+01   ,448.88  ,906.61  ,1294.4
73789  ,2.118e+01   ,447.97  ,907.91  ,1294.5
73790  ,1.516e+02   ,450.8  ,906.61  ,1293.3
73791  ,1.262e+06   ,776.39  ,928.83  ,1287
73792  ,7.780e+00   ,447.43  ,902.11  ,1296.6
73793  ,1.856e+01   ,447.43  ,902.11  ,1295.5
73794  ,2.104e+01   ,448.03  ,901.49  ,1296.1
73795  ,1.287e+06   ,776.28  ,928.02  ,1288.8
73796  ,4.777e+04   ,447.01  ,904.63  ,1283.6
73797  ,6.204e+04   ,446.17  ,904.21  ,1282.9
73798  ,7.765e+04   ,445.23  ,903.82  ,1282.8
73799  ,9.300e+04   ,447.04  ,902.91  ,1281.7
73800  ,5.529e+03   ,404.27  ,918.51  ,1282.2
73801  ,5.434e+01   ,447.4  ,905.47  ,1293.3
73802  ,5.512e+01   ,448.03  ,906.14  ,1293.9
73803  ,2.003e+01   ,447.4  ,905.47  ,1294.4
73804  ,1.367e+02   ,446.44  ,906.76  ,1292
73805  ,8.639e+02   ,386.96  ,925.12  ,1282.9
73806  ,7.209e+02   ,386.72  ,924.48  ,1282.4
73807  ,9.794e+02   ,387.82  ,924.24  ,1282.6
73808  ,1.439e+04   ,593.24  ,920.07  ,1280
73809  ,1.035e+04   ,613.17  ,920.82  ,1280.6
73810  ,1.240e+05   ,826.91  ,932.49  ,1277.9
73811  ,8.502e+04   ,827.57  ,932.24  ,1277.9
73812  ,9.284e+04   ,828.97  ,931.38  ,1277.9
73813  ,1.035e+05   ,827.88  ,931.74  ,1277.9
73814  ,3.160e+05   ,800.77  ,859.39  ,1277.9
73815  ,5.717e+05   ,799.93  ,856.1  ,1284.2
73816  ,1.296e+06   ,800.11  ,854.72  ,1283.7
73817  ,1.085e+05   ,658.71  ,933.43  ,1287
73818  ,5.614e+02   ,383.72  ,928.05  ,1282.3
73819  ,6.863e+04   ,628.29  ,930.03  ,1295.7
73820  ,1.528e+05   ,636.35  ,931.43  ,1281.9
73821  ,3.101e+04   ,629.39  ,929.61  ,1291.7
73822  ,2.086e+06   ,793.64  ,908.22  ,1281.9
73823  ,2.222e+06   ,793.96  ,908.31  ,1281
73824  ,4.386e+04   ,628.64  ,930.37  ,1293.2
73825  ,1.852e+01   ,387.56  ,905.68  ,1277.9
73826  ,4.630e+01   ,387.73  ,904.59  ,1279.3
73827  ,6.884e+04   ,828.25  ,932.97  ,1278.9
73828  ,1.054e+06   ,777.02  ,924.74  ,1282
73829  ,1.976e+02   ,387.58  ,907.6  ,1283.7
73830  ,5.387e+02   ,387.39  ,906.76  ,1283.7
73831  ,1.376e+02   ,387.58  ,907.6  ,1283.7
73832  ,4.155e+05   ,828.88  ,930.83  ,1280
73833  ,1.212e+02   ,387.56  ,905.67  ,1282.2
73834  ,3.143e+05   ,751.62  ,924.7  ,1283
73835  ,7.517e+03   ,409.82  ,924.74  ,1281.9
73836  ,8.325e+03   ,408.43  ,921.54  ,1281.9
73837  ,7.306e+03   ,408.84  ,921.73  ,1281.9
73838  ,2.028e+04   ,409.85  ,913.08  ,1281.9
73839  ,1.483e+06   ,776.4  ,928.83  ,1289.4
73840  ,2.772e+06   ,801.56  ,914.54  ,1281.9
73841  ,2.039e+06   ,797.15  ,911.84  ,1282
73842  ,1.892e+06   ,752.44  ,912.17  ,1282.2
73843  ,2.409e+06   ,752.44  ,911.84  ,1282
73844  ,1.231e+06   ,750.6  ,913.69  ,1282
73845  ,5.889e+02   ,388.12  ,916.08  ,1281.9
73846  ,6.507e+02   ,387.31  ,918.67  ,1281.9
73847  ,1.001e+06   ,828.53  ,932.68  ,1294.6
73848  ,4.236e+06   ,823.67  ,928.21  ,1294.2
73849  ,2.601e+06   ,798.34  ,909.58  ,1281.9
73850  ,9.121e+06   ,819.71  ,915.05  ,1283.4
73851  ,2.631e+06   ,815.13  ,915.34  ,1279.2
73852  ,4.040e+02   ,378.96  ,928.15  ,1299.3
73853  ,7.926e+06   ,817.71  ,915.71  ,1281.9
73854  ,6.619e+06   ,817.88  ,916.27  ,1281.9
73855  ,1.073e+06   ,777.02  ,925.11  ,1282
73856  ,7.081e+06   ,812.76  ,916.12  ,1281.9
73857  ,2.154e+04   ,606.73  ,920.07  ,1275.4
73858  ,3.631e+04   ,425.65  ,929.36  ,1284.3
73859  ,1.835e+04   ,595.91  ,920.07  ,1275.4
73860  ,9.031e+04   ,586.28  ,933.43  ,1281.1
73861  ,2.621e+06   ,823.89  ,933.43  ,1305.2
73862  ,5.313e+02   ,385.1  ,923.01  ,1282.2
73863  ,4.881e+02   ,384.24  ,922.39  ,1282
73864  ,1.863e+06   ,804.78  ,868.11  ,1304.9
73865  ,1.174e+06   ,805.66  ,867.25  ,1305.2
73866  ,2.004e+06   ,804.38  ,867.1  ,1304.8
73867  ,3.414e+05   ,807.89  ,868.07  ,1305.2
73868  ,7.022e+02   ,387.44  ,924.57  ,1281.9
73869  ,1.135e+06   ,787.24  ,931.43  ,1305.2
73870  ,1.076e+06   ,786.63  ,929.43  ,1305.2
73871  ,9.435e+05   ,788.13  ,929.43  ,1302.8
73872  ,6.478e+02   ,380.57  ,928.36  ,1289.7
73873  ,2.292e+05   ,648.27  ,929.43  ,1301.5
73874  ,1.662e+05   ,646.16  ,929.43  ,1298.2
73875  ,1.117e+05   ,641.18  ,929.43  ,1295.5
73876  ,9.225e+01   ,378.58  ,915.53  ,1305.2
73877  ,1.749e+06   ,747.12  ,909.54  ,1281.9
73878  ,6.544e+04   ,426.17  ,924.35  ,1282.5
73879  ,1.602e+06   ,810.51  ,885.87  ,1302.3
73880  ,1.952e+06   ,810.9  ,887.11  ,1300.8
73881  ,2.029e+05   ,750.7  ,929.35  ,1288.9
73882  ,2.183e+06   ,815.56  ,891.87  ,1305.2
73883  ,3.750e+06   ,811.79  ,917.66  ,1282
73884  ,3.788e+06   ,811.88  ,918.04  ,1281.8
73885  ,1.102e+06   ,775.96  ,928.34  ,1288.7
73886  ,2.494e+07   ,816.93  ,910.54  ,1280.4
73887  ,1.818e+07   ,817.14  ,911.45  ,1280.7
73888  ,2.078e+02   ,379.26  ,926.68  ,1303.3
73889  ,1.909e+02   ,379.26  ,926.68  ,1303.9
73890  ,6.570e+01   ,384.59  ,909.78  ,1305.2
73891  ,6.334e+04   ,580.14  ,928.39  ,1279.6
73892  ,3.316e+04   ,580.23  ,928.4  ,1284.4
73893  ,2.355e+07   ,816.26  ,912.57  ,1281.9
73894  ,2.117e+07   ,816.81  ,912.61  ,1281.9
73895  ,4.158e+06   ,811.06  ,917.3  ,1281.9
73896  ,3.188e+06   ,811.11  ,917.6  ,1282
73897  ,2.400e+04   ,575.37  ,927.72  ,1277.9
73898  ,7.557e+04   ,575.78  ,929.12  ,1277.9
73899  ,6.244e+04   ,574.65  ,928.95  ,1277.9
73900  ,1.556e+04   ,574.24  ,927.54  ,1278.9
73901  ,1.645e+04   ,575.37  ,927.72  ,1278.9
73902  ,7.509e+04   ,576.3  ,932.04  ,1281.2
73903  ,2.486e+05   ,696.51  ,931.43  ,1300.6
73904  ,2.260e+05   ,689.08  ,933.43  ,1300.6
73905  ,1.251e+05   ,691.91  ,933.43  ,1296.1
73906  ,2.292e+05   ,694.19  ,933.43  ,1300.6
73907  ,5.799e+04   ,690.44  ,933.43  ,1291.5
73908  ,2.670e+04   ,692.87  ,931.43  ,1291.5
73909  ,3.451e+05   ,696.49  ,933.43  ,1305.2
73910  ,2.062e+05   ,630.94  ,931.43  ,1302.8
73911  ,2.614e+05   ,632.04  ,929.43  ,1303.3
73912  ,5.283e+04   ,629.06  ,928.71  ,1293.1
73913  ,3.562e+05   ,767.67  ,929.43  ,1299.4
73914  ,1.655e+06   ,818.26  ,929.43  ,1288.2
73915  ,2.783e+06   ,818.98  ,929.38  ,1288.1
73916  ,2.079e+05   ,765.09  ,929.43  ,1287.6
73917  ,2.062e+05   ,766.23  ,929.43  ,1287.7
73918  ,1.995e+05   ,769.19  ,929.43  ,1292.9
73919  ,2.175e+05   ,771.37  ,931.43  ,1290.6
73920  ,3.281e+05   ,764.82  ,929.43  ,1299.1
73921  ,2.418e+05   ,764.73  ,929.43  ,1296.8
73922  ,1.477e+06   ,817.31  ,929.43  ,1288.9
73923  ,3.051e+05   ,755.66  ,929.43  ,1299.7
73924  ,2.866e+05   ,756.87  ,929.43  ,1299.1
73925  ,1.713e+02   ,373.76  ,930.83  ,1292.3
73926  ,1.425e+02   ,373.67  ,931.49  ,1292.7
73927  ,1.416e+02   ,375.04  ,933.33  ,1289.6
73928  ,1.542e+06   ,824.97  ,932.63  ,1292.9
73929  ,1.871e+06   ,825.34  ,933.43  ,1293.2
73930  ,1.645e+06   ,826.15  ,933.43  ,1292.8
73931  ,1.400e+06   ,826.97  ,933.43  ,1292.4
73932  ,1.226e+06   ,827.83  ,933.24  ,1292.7
73933  ,2.585e+03   ,386.52  ,929.43  ,1299.1
73934  ,6.977e+04   ,561.08  ,931.43  ,1297.3
73935  ,3.825e+04   ,543.6  ,931.43  ,1282.2
73936  ,8.689e+04   ,580.31  ,933.43  ,1297.1
73937  ,5.018e+04   ,581.41  ,931.01  ,1295.7
73938  ,8.650e+04   ,580.62  ,931.01  ,1300
73939  ,9.680e+04   ,578.43  ,931.96  ,1300.2
73940  ,1.738e+05   ,659.36  ,931.43  ,1282.2
73941  ,1.555e+05   ,657.33  ,929.43  ,1282.2
73942  ,2.638e+05   ,670.12  ,929.43  ,1277.9
73943  ,8.485e+04   ,654.55  ,929.43  ,1285.7
73944  ,8.315e+02   ,379.09  ,933.43  ,1301.8
73945  ,9.729e+04   ,576  ,928.34  ,1304
73946  ,8.549e+04   ,577.21  ,929.08  ,1303.8
73947  ,3.049e+06   ,798.36  ,928.85  ,1289.4
73948  ,1.454e+05   ,451.41  ,925.57  ,1284.3
73949  ,1.183e+03   ,387.02  ,925.01  ,1286.1
73950  ,1.232e+03   ,386.98  ,924.16  ,1285.8
73951  ,1.354e+05   ,451.4  ,925.76  ,1284.9
73952  ,1.299e+05   ,754.35  ,927  ,1284.7
73953  ,8.633e+04   ,457.31  ,925.46  ,1281.9
73954  ,9.198e+02   ,383.77  ,927.39  ,1286.1
73955  ,7.377e+05   ,822.4  ,924.85  ,1284
73956  ,1.323e+03   ,388.31  ,924.08  ,1285.3
73957  ,7.501e+05   ,827.91  ,927.75  ,1278.9
73958  ,1.296e+03   ,383.04  ,928.09  ,1288.2
73959  ,1.399e+06   ,794.9  ,915.44  ,1281.8
73960  ,1.478e+06   ,794.91  ,915.09  ,1282.2
73961  ,1.903e+06   ,794.6  ,914.92  ,1282
73962  ,1.194e+06   ,793.8  ,919.85  ,1281.9
73963  ,1.045e+06   ,793.93  ,920.48  ,1281.5
73964  ,5.645e+04   ,429.38  ,921.48  ,1285.9
73965  ,5.387e+04   ,429.38  ,920.55  ,1285.6
73966  ,7.999e+04   ,428.67  ,919.36  ,1285.8
73967  ,2.775e+06   ,798.35  ,928.8  ,1288.6
73968  ,4.541e+05   ,795.32  ,928  ,1289.2
73969  ,4.662e+04   ,429.42  ,920.57  ,1283.3
73970  ,4.860e+04   ,429.42  ,920.94  ,1283.3
73971  ,7.399e+04   ,426.26  ,920.94  ,1283.3
73972  ,8.034e+04   ,448.33  ,925.54  ,1287.2
73973  ,6.418e+05   ,798.08  ,924.42  ,1282.5
73974  ,7.206e+04   ,448.3  ,924.25  ,1285.7
73975  ,6.997e+04   ,448.29  ,924.49  ,1284.9
73976  ,1.463e+04   ,407.33  ,925.59  ,1289
73977  ,1.065e+05   ,426.29  ,919.14  ,1284.7
73978  ,9.328e+04   ,426.28  ,919.86  ,1284.3
73979  ,7.628e+01   ,377.54  ,930.32  ,1279
73980  ,6.747e+04   ,426.26  ,922.45  ,1283.3
73981  ,2.827e+06   ,811.9  ,917.96  ,1282.1
73982  ,2.514e+03   ,400.52  ,927.25  ,1281.9
73983  ,2.173e+06   ,819.31  ,933.43  ,1300
73984  ,4.618e+03   ,404.71  ,925.08  ,1282.8
73985  ,2.750e+05   ,456.42  ,908.36  ,1280.9
73986  ,9.534e+04   ,452.87  ,927.93  ,1281.9
73987  ,1.003e+05   ,452.87  ,927.56  ,1281.9
73988  ,1.259e+05   ,457.04  ,928.53  ,1282
73989  ,1.787e+05   ,445.8  ,913.44  ,1281.9
73990  ,1.708e+05   ,445.8  ,913.82  ,1281.9
73991  ,1.727e+05   ,810.59  ,891.98  ,1303.8
73992  ,1.833e+05   ,810.82  ,892.69  ,1303.8
73993  ,5.552e+05   ,810.49  ,892.01  ,1302.5
73994  ,7.248e+03   ,409.25  ,924.93  ,1281.9
73995  ,3.720e+03   ,402.44  ,918.91  ,1281.9
73996  ,2.645e+03   ,402.53  ,919.48  ,1281.5
73997  ,8.289e+03   ,411.26  ,927.36  ,1281.9
73998  ,7.455e+03   ,408.84  ,924.74  ,1281.9
73999  ,7.192e+03   ,408.84  ,924.36  ,1281.9
74000  ,4.776e+05   ,446.78  ,909.61  ,1281.9
74001  ,2.738e+05   ,446.9  ,910.22  ,1281.9
74002  ,3.724e+05   ,447.76  ,910.93  ,1281.9
74003  ,1.271e+06   ,795.22  ,917.39  ,1283.7
74004  ,8.873e+02   ,389.06  ,929.43  ,1283.4
74005  ,7.408e+02   ,389.35  ,929.43  ,1284.3
74006  ,7.021e+02   ,389.08  ,929.91  ,1283.9
74007  ,1.107e+06   ,795.59  ,917.69  ,1283.3
74008  ,1.316e+06   ,795.21  ,917.73  ,1282.9
74009  ,2.437e+03   ,399.88  ,927.32  ,1281.9
74010  ,2.401e+03   ,399.32  ,927.32  ,1281.9
74011  ,3.465e+03   ,397.55  ,928.52  ,1282
74012  ,7.794e+02   ,383.71  ,923.6  ,1284.3
74013  ,1.349e+05   ,754.33  ,927.01  ,1285.8
74014  ,3.920e+04   ,431.25  ,921.17  ,1281.9
74015  ,4.212e+04   ,430.84  ,920.98  ,1281.9
74016  ,4.855e+04   ,430.07  ,919.47  ,1282
74017  ,6.089e+05   ,795.72  ,925.34  ,1284
74018  ,2.118e+04   ,430.85  ,918.49  ,1281.3
74019  ,6.240e+04   ,432.37  ,915.95  ,1281.9
74020  ,4.675e+04   ,430.84  ,917.22  ,1281.9
74021  ,9.301e+04   ,427.66  ,910.98  ,1281.9
74022  ,1.292e+05   ,427.66  ,911.63  ,1281.9
74023  ,2.614e+04   ,423.85  ,921.75  ,1281.9
74024  ,2.552e+04   ,423.92  ,922.49  ,1281.9
74025  ,2.479e+04   ,423.92  ,922.87  ,1281.9
74026  ,2.789e+04   ,424.85  ,923.23  ,1281.9
74027  ,2.340e+04   ,408.84  ,911.58  ,1281.9
74028  ,2.234e+04   ,409.15  ,911.31  ,1281.9
74029  ,5.938e+04   ,426.34  ,924.74  ,1287.5
74030  ,7.349e+04   ,426.34  ,923.8  ,1288.1
74031  ,5.721e+04   ,427.01  ,925.19  ,1287.8
74032  ,8.148e+04   ,429.34  ,923.73  ,1288
74033  ,5.843e+04   ,429.37  ,922.48  ,1286.4
74034  ,2.144e+05   ,754.04  ,927.36  ,1281.8
74035  ,8.309e+05   ,817.45  ,926.39  ,1284.3
74036  ,7.435e+05   ,818.05  ,926.26  ,1284.2
74037  ,1.965e+04   ,409.87  ,913.45  ,1281.9
74038  ,2.171e+05   ,751.59  ,928.93  ,1285.1
74039  ,2.452e+05   ,751.42  ,928.63  ,1285.2
74040  ,2.125e+04   ,412.04  ,907.34  ,1277.9
74041  ,2.101e+04   ,411.5  ,909.48  ,1277.9
74042  ,2.126e+04   ,409.85  ,912.32  ,1281.9
74043  ,2.238e+04   ,409.72  ,911.37  ,1281.9
74044  ,8.199e+04   ,448.45  ,924.27  ,1282.6
74045  ,7.728e+04   ,431.66  ,910.86  ,1281.9
74046  ,2.904e+04   ,424.44  ,921.17  ,1281.9
74047  ,2.708e+04   ,423.85  ,921.38  ,1281.9
74048  ,3.213e+04   ,424.85  ,921.35  ,1281.9
74049  ,8.616e+04   ,426.25  ,918.49  ,1282.9
74050  ,4.183e+05   ,772.63  ,929.35  ,1284.7
74051  ,4.476e+05   ,772.63  ,929.35  ,1284.3
74052  ,6.875e+04   ,433.99  ,915.15  ,1281.9
74053  ,7.191e+04   ,435.05  ,915.41  ,1281.9
74054  ,3.861e+04   ,433.79  ,914.86  ,1281.3
74055  ,3.913e+05   ,772.64  ,929.35  ,1285.1
74056  ,4.572e+05   ,772.97  ,929.12  ,1284.9
74057  ,4.363e+05   ,772.83  ,929.7  ,1284.9
74058  ,6.717e+04   ,433.19  ,915.54  ,1281.9
74059  ,5.091e+04   ,422.56  ,906.84  ,1277.9
74060  ,4.512e+05   ,773.14  ,929.21  ,1285
74061  ,4.344e+05   ,773.74  ,929.22  ,1285.1
74062  ,6.626e+04   ,426.3  ,910.01  ,1281.9
74063  ,6.638e+04   ,425.95  ,910.58  ,1281.9
74064  ,4.617e+04   ,426.24  ,910.96  ,1281.2
74065  ,4.218e+03   ,403.25  ,926.05  ,1281.9
74066  ,3.549e+03   ,402.78  ,925.88  ,1281.9
74067  ,2.563e+03   ,403.42  ,926.38  ,1281.1
74068  ,4.845e+03   ,403.25  ,918.54  ,1281.9
74069  ,4.408e+03   ,402.85  ,918.35  ,1281.9
74070  ,4.122e+03   ,402.85  ,918.72  ,1281.9
74071  ,3.794e+03   ,403.4  ,918.42  ,1281.6
74072  ,4.111e+03   ,402.44  ,918.16  ,1281.9
74073  ,1.591e+06   ,799.68  ,929.43  ,1288.8
74074  ,1.349e+06   ,800.13  ,929.43  ,1288.6
74075  ,5.029e+05   ,751.21  ,920.75  ,1282.9
74076  ,1.852e+04   ,418.44  ,921.31  ,1281.9
74077  ,3.984e+03   ,415.72  ,919.91  ,1279.9
74078  ,1.766e+04   ,417.02  ,920.97  ,1281.9
74079  ,2.398e+04   ,423.92  ,923.24  ,1281.9
74080  ,2.506e+04   ,424.44  ,923.42  ,1281.9
74081  ,2.218e+04   ,423.27  ,923.44  ,1281.9
74082  ,2.054e+04   ,421.58  ,923.9  ,1281.9
74083  ,1.942e+04   ,420.58  ,923.83  ,1281.9
74084  ,1.818e+04   ,419.35  ,923.83  ,1281.9
74085  ,9.126e+05   ,795.44  ,923.78  ,1282.5
74086  ,6.663e+05   ,795.77  ,923.96  ,1281.8
74087  ,6.395e+05   ,796.09  ,922.99  ,1281.9
74088  ,7.444e+04   ,436.05  ,916.31  ,1281.9
74089  ,4.437e+04   ,436.52  ,916.49  ,1279.9
74090  ,7.875e+04   ,437.44  ,916.5  ,1281.9
74091  ,8.547e+04   ,437.45  ,915.1  ,1281.9
74092  ,3.523e+05   ,751.21  ,924.72  ,1283.3
74093  ,1.950e+04   ,418.72  ,922.61  ,1281.9
74094  ,2.212e+04   ,418.1  ,929.43  ,1287.6
74095  ,2.743e+04   ,418.69  ,929.43  ,1288.7
74096  ,6.171e+04   ,425.59  ,909.48  ,1281.9
74097  ,5.837e+04   ,425.25  ,910.04  ,1281.9
74098  ,7.478e+05   ,770.65  ,928.51  ,1282
74099  ,9.500e+04   ,436.81  ,929.33  ,1282.9
74100  ,7.940e+04   ,436.52  ,929.43  ,1283.4
74101  ,6.939e+04   ,436.81  ,929.43  ,1284
74102  ,7.117e+04   ,437.39  ,929.43  ,1284
74103  ,4.211e+06   ,823.21  ,926.17  ,1290.8
74104  ,4.430e+06   ,823.31  ,926.48  ,1290.5
74105  ,6.674e+04   ,433.1  ,929.43  ,1287
74106  ,4.953e+06   ,822.9  ,925.16  ,1290.3
74107  ,5.385e+06   ,822.33  ,923.38  ,1289.7
74108  ,1.170e+04   ,402.66  ,929.43  ,1294.1
74109  ,1.108e+04   ,403.14  ,933.43  ,1291.9
74110  ,1.119e+04   ,403.43  ,929.43  ,1292.9
74111  ,8.291e+03   ,404.06  ,929.15  ,1288.8
74112  ,1.088e+04   ,402.91  ,929.43  ,1292.8
74113  ,1.030e+04   ,401.92  ,929.43  ,1294
74114  ,6.478e+04   ,426.45  ,919.78  ,1282.6
74115  ,7.195e+04   ,426.26  ,921.32  ,1283.3
74116  ,1.289e+03   ,389.99  ,929.43  ,1287.1
74117  ,9.979e+02   ,389.96  ,929.43  ,1285.7
74118  ,6.933e+02   ,390.63  ,931.43  ,1284.4
74119  ,8.441e+02   ,389.63  ,929.43  ,1284.8
74120  ,5.424e+04   ,426.31  ,919.61  ,1282.2
74121  ,7.674e+02   ,391.22  ,931.43  ,1284.4
74122  ,1.285e+03   ,391.96  ,929.43  ,1284.6
74123  ,1.164e+03   ,391.12  ,929.43  ,1285.5
74124  ,5.913e+04   ,426.52  ,920.56  ,1282.6
74125  ,1.113e+04   ,403.39  ,929.43  ,1290.4
74126  ,5.294e+03   ,404.27  ,928.84  ,1289
74127  ,1.049e+04   ,403.4  ,929.43  ,1291.2
74128  ,1.043e+04   ,402.94  ,929.43  ,1291
74129  ,1.027e+04   ,402.98  ,929.43  ,1290.6
74130  ,5.648e+05   ,797.75  ,926.45  ,1282.7
74131  ,5.804e+05   ,797.87  ,926.61  ,1282.5
74132  ,5.040e+03   ,403.62  ,921.35  ,1282
74133  ,7.322e+03   ,407.41  ,920.2  ,1284.2
74134  ,3.980e+04   ,455.81  ,929.43  ,1291
74135  ,5.213e+04   ,453.51  ,929.43  ,1292.1
74136  ,5.196e+04   ,453.59  ,929.43  ,1291.6
74137  ,5.766e+05   ,798.38  ,925.48  ,1283.3
74138  ,5.732e+04   ,748.6  ,899  ,1277.9
74139  ,8.807e+04   ,578.09  ,929.01  ,1304.5
74140  ,9.330e+04   ,577.17  ,928.98  ,1304.5
74141  ,1.011e+05   ,577.57  ,929.62  ,1304.4
74142  ,1.458e+05   ,578.63  ,933.43  ,1303.3
74143  ,1.403e+05   ,578.57  ,932.25  ,1305.2
74144  ,1.124e+05   ,578.57  ,931.62  ,1302.5
74145  ,3.059e+06   ,820.97  ,929.43  ,1299.6
74146  ,2.453e+02   ,380.19  ,923.74  ,1289.3
74147  ,1.029e+02   ,376.51  ,922.1  ,1290.2
74148  ,5.411e+05   ,751.12  ,920.2  ,1282.5
74149  ,8.093e+04   ,429.5  ,929.43  ,1292.3
74150  ,5.272e+04   ,426.29  ,919.99  ,1282.2
74151  ,4.768e+04   ,429.42  ,926.23  ,1283.3
74152  ,4.283e+03   ,391.75  ,929.43  ,1298.4
74153  ,1.094e+04   ,401.2  ,929.43  ,1301.9
74154  ,5.948e+04   ,425.93  ,920.4  ,1282.2
74155  ,1.101e+04   ,418.65  ,931.43  ,1305.2
74156  ,2.751e+04   ,415.73  ,929.43  ,1305.2
74157  ,1.047e+04   ,415.63  ,931.43  ,1305.2
74158  ,3.150e+04   ,417.25  ,929.43  ,1302.8
74159  ,2.716e+04   ,414.23  ,929.43  ,1302.8
74160  ,1.356e+04   ,421.62  ,931.43  ,1305.2
74161  ,3.735e+04   ,421.72  ,929.43  ,1305.2
74162  ,3.688e+04   ,420.26  ,929.43  ,1303.1
74163  ,2.742e+04   ,414.04  ,929.43  ,1299.3
74164  ,1.466e+04   ,406.06  ,929.43  ,1293
74165  ,1.603e+04   ,406.78  ,929.43  ,1292.9
74166  ,5.655e+05   ,798.38  ,923.97  ,1283.3
74167  ,3.467e+04   ,420.82  ,929.43  ,1289.5
74168  ,5.200e+04   ,453.4  ,929.43  ,1295.3
74169  ,1.260e+04   ,450.08  ,931.43  ,1295.4
74170  ,5.933e+04   ,450.7  ,929.43  ,1296.3
74171  ,1.899e+02   ,379.19  ,926.9  ,1299.3
74172  ,1.679e+04   ,446.46  ,931.43  ,1297.6
74173  ,6.063e+04   ,446.74  ,929.43  ,1299.6
74174  ,2.142e+02   ,379.17  ,926.98  ,1301
74175  ,2.186e+02   ,379.17  ,926.98  ,1301.5
74176  ,5.650e+04   ,451.67  ,929.43  ,1296.7
74177  ,5.361e+04   ,450.86  ,929.43  ,1291.9
74178  ,6.563e+02   ,392.73  ,917.78  ,1281.9
74179  ,6.526e+02   ,392.95  ,917.39  ,1281.9
74180  ,5.040e+02   ,391.63  ,916.98  ,1281.9
74181  ,8.260e+02   ,391.57  ,918.21  ,1282.2
74182  ,4.276e+03   ,420.52  ,931.43  ,1289.8
74183  ,3.871e+04   ,421.53  ,929.43  ,1291.6
74184  ,3.967e+04   ,421.44  ,929.43  ,1293.8
74185  ,6.745e+04   ,574.32  ,925.91  ,1291.5
74186  ,7.292e+04   ,574.13  ,927.87  ,1290.6
74187  ,1.035e+04   ,574.71  ,928.23  ,1290.5
74188  ,9.076e+04   ,574.13  ,927.87  ,1289.7
74189  ,1.362e+05   ,586.86  ,930.29  ,1305.2
74190  ,1.339e+05   ,587  ,930.16  ,1304.9
74191  ,1.121e+05   ,586.43  ,929.24  ,1304.8
74192  ,1.222e+05   ,585.91  ,930.06  ,1304.8
74193  ,1.094e+05   ,586.57  ,929.08  ,1304.6
74194  ,1.575e+05   ,590.05  ,930.37  ,1305.1
74195  ,1.374e+05   ,589.44  ,929.95  ,1304.6
74196  ,6.602e+05   ,798.15  ,927.04  ,1282.8
74197  ,1.661e+05   ,587.16  ,933.43  ,1303.5
74198  ,1.485e+05   ,588.26  ,933.43  ,1301.5
74199  ,2.224e+04   ,582.29  ,925.07  ,1296.1
74200  ,1.912e+06   ,818.08  ,926.82  ,1286.1
74201  ,2.234e+06   ,818.09  ,926.8  ,1286.8
74202  ,3.578e+00   ,390.6  ,890.73  ,1300.9
74203  ,1.399e+03   ,379.87  ,929.32  ,1303.2
74204  ,1.352e+06   ,824.33  ,933.43  ,1287.4
74205  ,2.915e+04   ,450.34  ,896.9  ,1279
74206  ,7.936e+04   ,450.15  ,897.82  ,1281.9
74207  ,1.938e+04   ,449.5  ,896.9  ,1277.9
